"Once deleted, payment advice cannot be recovered. You will be required to create a new payment advice to complete payment.","Once deleted, payment advice cannot be recovered. You will be required to create a new payment advice to complete payment.","เมื่อลบคำแนะนำการชำระเงินแล้วจะไม่สามารถกู้คืนได้ คุณจะต้องสร้างคำแนะนำการชำระเงินใหม่เพื่อดำเนินการชำระเงิน","旦删除付款通知，则无法恢复。您需要创建新的付款通知才能完成付款。","လွှဲထုတ်လိုက်ပြီး ပေးချေမှတ်သည့် အကြံပေးစာ ရနိုင်မှာ မဟုတ်ပါ။ အသစ်ထူး ပေးချေမှတ်သည့် အကြံပေးစာ တစ်ခု လုပ်ဆောင်ရပါမယ်။ ","Một khi đã xóa lời khuyên thanh toán, bạn sẽ không thể khôi phục. Bạn sẽ cần tạo lời khuyên thanh toán mới để hoàn tất thanh toán.","បន្ទាប់ពីលុបចេញ ការណែនង់បង់ប្រាក់ មិនអាចយកវិញបានទេ។ អ្នកត្រូវការបង្កើតការណែនង់បង់ប្រាក់ថ្មី ដើម្បីបញ្ចប់ការបង់ប្រាក់។","Setelah nasehat pembayaran dihapus, nasehat tersebut tidak dapat dipulihkan. Anda harus membuat nasehat pembayaran baru untuk menyelesaikan pembayaran.","결제 안내가 삭제되면 복구할 수 없습니다. 결제를 완료하려면 새로운 결제 안내를 만들어야 합니다. "
Returns requested on eZRx+ will be shown here,Returns requested on eZRx+ will be shown here,คำขอคืนสินค้าบน eZRx+ จะแสดงที่นี่,在 eZRx+ 上提出的退货请求将显示在此处,eZRx+ တွင် ပြန်ပို့ရန် တောင်းဆိုမှုများကို ဤနေရာတွင် ပြသမည်,Yêu cầu hoàn trả hàng được yêu cầu trên eZRx+ sẽ hiển thị ở đây,សំណូរ​សុំ​បញ្ជូន​ទៅ​វិញ ដែល​ត្រូវ​បាន​សុំ​លើ eZRx+ នឹង​ត្រូវ​បាន​បង្ហាញ​នៅ​ទីនេះ,retur yang diminta pada EZRX+ akan ditampilkan di sini,eZRx+에서 요청한 반품 요청은 여기에 표시됩니다.
Items that may be selected for returns will be shown here.,Items that may be selected for returns will be shown here.,สินค้าที่สามารถเลือกเพื่อคืนสินค้าจะแสดงที่นี่,可退貨的商品將在此處顯示,ပြန်ပို့လို့ ရနိုင်မယ့် ပစ္စည်းများကို ဤနေရာတွင် ပြသမည်,Sản phẩm có thể được chọn để hoàn trả sẽ được hiển thị ở đây,ទំនិញ​ដែល​អាច​ត្រូវ​បាន​ជ្រើស​សម្រាប់​បញ្ជូន​ទៅ​វិញ នឹង​ត្រូវ​បាន​បង្ហាញ​នៅ​ទីនេះ,Item yang mungkin dipilih untuk retur akan ditampilkan di sini.,반품 가능한 상품은 여기에 표시됩니다.
Order received,Order received,ได้รับคำสั่งซื้อแล้ว,訂單已接收,အမှာစာရရှိပြီးပါပြီ,Đã nhận đơn hàng,បានទទួលការបញ្ជាទិញ,Surat Pesanan Diterima,주문이 접수되었습니다
stocks fulfilled,stocks fulfilled,stocks fulfilled,stocks fulfilled,stocks fulfilled,stocks fulfilled,stocks fulfilled,stok terpenuhi,stocks fulfilled
Applies to orders less than,Applies to orders less than,Applies to orders less than,Applies to orders less than,Applies to orders less than,Applies to orders less than,Applies to orders less than,Berlaku untuk pesanan kurang dari,Applies to orders less than
You cannot return this bonus item as there is no balance quantity.,You cannot return this bonus item as there is no balance quantity.,You cannot return this bonus item as there is no balance quantity.,You cannot return this bonus item as there is no balance quantity.,You cannot return this bonus item as there is no balance quantity.,You cannot return this bonus item as there is no balance quantity.,You cannot return this bonus item as there is no balance quantity.,Anda tidak dapat mengembalikan item bonus ini karena tidak ada kuantitas keseimbangan.,You cannot return this bonus item as there is no balance quantity.
Please remove invalid items.,Please remove invalid items.,โปรดลบรายการที่ไม่ถูกต้อง,請刪除無效項目,ကျေးဇူးပြု၍ မမှန်ကန်လွတ်မည်မဟုတ်ပါ။,Vui lòng loại bỏ các mục không hợp lệ.,សូមលុបផលិតផលដែលមិនត្រឹមត្រូវចេញ,Harap hapus item yang tidak valid.,유효하지 않은 항목을 제거해주세요.
Combo suspended,Combo suspended,Combo suspended,Combo suspended,Combo suspended,Combo suspended,Combo suspended,Kombo ditangguhkan,Combo suspended
Suspended combo,Suspended combo,Suspended combo,Suspended combo,Suspended combo,Suspended combo,Suspended combo,Kombo yang ditangguhkan,Suspended combo
"Please note that once the Payment Advice is created, you can no longer add or remove invoices/credit notes","Please note that once the Payment Advice is created, you can no longer add or remove invoices/credit notes","Please note that once the Payment Advice is created, you can no longer add or remove invoices/credit notes","Please note that once the Payment Advice is created, you can no longer add or remove invoices/credit notes","Please note that once the Payment Advice is created, you can no longer add or remove invoices/credit notes","Vui lòng lưu ý rằng khi đã tạo Lời khuyên thanh toán, bạn sẽ không thể thêm hoặc loại bỏ hóa đơn/giấy báo có.","Please note that once the Payment Advice is created, you can no longer add or remove invoices/credit notes","Harap dicatat bahwa begitu pembayaran dibuat, Anda tidak dapat lagi menambah atau menghapus faktur/catatan kredit","Please note that once the Payment Advice is created, you can no longer add or remove invoices/credit notes"
"Please review and confirm the information below before you proceed. If there are any errors, you’ll be required to delete and create a new Payment Advice.","Please review and confirm the information below before you proceed. If there are any errors, you’ll be required to delete and create a new Payment Advice.","Please review and confirm the information below before you proceed. If there are any errors, you’ll be required to delete and create a new Payment Advice.","Please review and confirm the information below before you proceed. If there are any errors, you’ll be required to delete and create a new Payment Advice.","Please review and confirm the information below before you proceed. If there are any errors, you’ll be required to delete and create a new Payment Advice.","Vui lòng xem xét và xác nhận thông tin bên dưới trước khi tiếp tục. Nếu có bất kỳ lỗi nào, bạn sẽ cần phải xóa và tạo một Hướng dẫn Thanh toán mới.","Please review and confirm the information below before you proceed. If there are any errors, you’ll be required to delete and create a new Payment Advice.","Harap tinjau dan konfirmasi informasi di bawah ini sebelum Anda melanjutkan. Jika ada kesalahan, Anda akan diharuskan untuk menghapus dan membuat pembayaran baru.","Please review and confirm the information below before you proceed. If there are any errors, you’ll be required to delete and create a new Payment Advice."
Notes,Notes,Notes,Notes,Notes,Notes,Notes,Catatan,Notes
"For OTC payments, write the 16-digit Payment Advice No. (ex. 09EP230001568101) on the bank deposit slip.","For OTC payments, write the 16-digit Payment Advice No. (ex. 09EP230001568101) on the bank deposit slip.","For OTC payments, write the 16-digit Payment Advice No. (ex. 09EP230001568101) on the bank deposit slip.","For OTC payments, write the 16-digit Payment Advice No. (ex. 09EP230001568101) on the bank deposit slip.","For OTC payments, write the 16-digit Payment Advice No. (ex. 09EP230001568101) on the bank deposit slip.","For OTC payments, write the 16-digit Payment Advice No. (ex. 09EP230001568101) on the bank deposit slip.","For OTC payments, write the 16-digit Payment Advice No. (ex. 09EP230001568101) on the bank deposit slip.","Untuk pembayaran OTC, tulis No. No. No. pembayaran 16 digit (Kel. 09EP230001568101) pada slip setoran bank.","For OTC payments, write the 16-digit Payment Advice No. (ex. 09EP230001568101) on the bank deposit slip."
"For online banking, select ","For online banking, select ","For online banking, select ","For online banking, select ","For online banking, select ","For online banking, select ","For online banking, select ","Untuk perbankan online, pilih","For online banking, select "
Bills Payment,Bills Payment,Bills Payment,Bills Payment,Bills Payment,Bills Payment,Bills Payment,Pembayaran tagihan,Bills Payment
" and input the 16-digit Payment Advice No. (ex. 09EP230001568101) for your reference number."," and input the 16-digit Payment Advice No. (ex. 09EP230001568101) for your reference number."," and input the 16-digit Payment Advice No. (ex. 09EP230001568101) for your reference number."," and input the 16-digit Payment Advice No. (ex. 09EP230001568101) for your reference number."," and input the 16-digit Payment Advice No. (ex. 09EP230001568101) for your reference number."," and input the 16-digit Payment Advice No. (ex. 09EP230001568101) for your reference number."," and input the 16-digit Payment Advice No. (ex. 09EP230001568101) for your reference number.",dan masukkan No. No. No. No. No. No. (Kel. 09EP230001568101) untuk nomor referensi Anda.," and input the 16-digit Payment Advice No. (ex. 09EP230001568101) for your reference number."
